"STATION","NAME","DATE","TMAX","TMIN"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-24","78","56"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-25","65","52"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-26","66","48"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-27","74","52"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-28","77","62"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-29","83","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-30","80","64"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-31","78","58"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-01","81","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-02","82","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-03","73","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-04","72","58"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-05","64","51"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-06","74","50"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-07","80","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-08","78","63"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-09","65","56"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-10","76","64"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-11","74","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-12","83","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-13","82","62"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-14","66","52"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-15","71","51"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-16","73","54"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-17","77","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-18","77","60"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-19","71","57"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-20","75","65"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-21","75","60"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-22","74","57"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-23","74","58"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-24","77","61"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-25","79","63"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-26","78","63"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-27","79","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-28","81","74"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-29","83","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-30","85","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-01-31","76","65"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-01","67","57"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-02","60","52"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-03","70","54"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-04","78","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-05","80","65"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-06","81","64"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-07","82","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-08","81","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-09","83","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-10","83","73"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-11","84","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-12","86","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-13","84","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-14","76","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-15","78","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-16","78","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-17","72","65"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-18","75","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-19","79","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-20","82","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-21","83","68"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-22","81","69"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-23","83","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-24","87","75"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-25","89","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-26","86","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-27","77","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-02-28","74","64"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1994-03-01","77","71"
