"STATION","NAME","DATE","TMAX","TMIN"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-22","49","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-23","41","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-24","47","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-25","51","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-26","46","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-27","45","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-28","52","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-29","54","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-30","70","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-31","62","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-01","42","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-02","34","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-03","40","21"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-04","47","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-05","55","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-06","56","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-07","54","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-08","64","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-09","68","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-10","48","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-11","41","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-12","46","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-13","42","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-14","44","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-15","47","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-16","43","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-17","40","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-18","44","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-19","44","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-20","44","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-21","49","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-22","54","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-23","58","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-24","60","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-25","58","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-26","62","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-27","62","52"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-28","61","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-29","60","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-11-30","39","26"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-01","33","18"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-02","30","12"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-03","15","8"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-04","26","6"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-05","34","7"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-06","35","17"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-07","17","9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-08","21","4"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-09","35","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-10","41","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-11","45","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-12","50","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-13","45","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-14","50","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-15","44","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-16","55","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-17","54","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-18","41","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-19","43","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-20","40","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-21","50","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-22","54","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-23","40","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-24","44","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-25","37","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-26","34","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-27","38","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-28","48","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-29","50","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-30","50","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-12-31","56","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-01","43","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-02","43","26"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-03","48","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-04","52","39"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-05","50","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-06","42","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-07","41","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-08","39","26"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-09","33","22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-10","35","18"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-11","45","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-12","48","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-13","33","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-14","33","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-15","33","21"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-16","23","11"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-17","22","9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-18","30","22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-19","27","18"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-20","27","10"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-21","29","26"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-22","31","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-23","26","22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-24","28","22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-25","24","15"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-26","43","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-27","34","15"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-28","24","7"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-29","25","9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-30","18","7"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-01-31","20","3"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-01","24","11"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-02","12","6"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-03","11","-6"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-04","2","-6"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-05","5","-10"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-06","10","-5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-07","11","-2"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-08","11","-4"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-09","17","2"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-10","13","-1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-11","27","5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-12","31","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-13","27","15"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-14","21","7"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-15","14","2"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-16","19","-4"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-17","26","16"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-18","22","11"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-19","42","13"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-20","45","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-21","48","23"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-22","40","27"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-23","33","23"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-24","32","26"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-25","38","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-26","34","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-27","33","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-02-28","35","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-03-01","45","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-03-02","32","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-03-03","27","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-03-04","31","14"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-03-05","33","19"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-03-06","24","16"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2007-03-07","28","21"
